1.29263	2.34021	-1.63527
1.29368	2.33849	-1.63862
1.29473	2.33677	-1.64197
1.29578	2.33504	-1.64533
1.29683	2.33331	-1.64869
1.29788	2.33158	-1.65206
1.29893	2.32984	-1.65543
1.29998	2.3281	-1.6588
1.30103	2.32636	-1.66218
1.30208	2.32462	-1.66557
1.30312	2.32287	-1.66896
1.30417	2.32112	-1.67235
1.30522	2.31936	-1.67575
1.30627	2.3176	-1.67915
1.30732	2.31584	-1.68256
1.30837	2.31408	-1.68597
1.30941	2.31231	-1.68939
1.31046	2.31054	-1.69281
1.31151	2.30876	-1.69624
1.31255	2.30699	-1.69967
1.3136	2.3052	-1.70311
1.31465	2.30342	-1.70655
1.31569	2.30163	-1.71
1.31674	2.29984	-1.71345
1.31779	2.29805	-1.7169
1.31883	2.29625	-1.72036
1.31988	2.29445	-1.72383
1.32093	2.29264	-1.7273
1.32197	2.29083	-1.73078
1.32302	2.28902	-1.73426
1.32406	2.28721	-1.73775
1.32511	2.28539	-1.74124
1.32615	2.28356	-1.74473
1.3272	2.28174	-1.74823
1.32825	2.27991	-1.75174
1.32929	2.27808	-1.75525
1.33034	2.27624	-1.75877
1.33138	2.2744	-1.76229
1.33243	2.27255	-1.76582
1.33347	2.27071	-1.76935
1.33452	2.26886	-1.77289
1.33556	2.267	-1.77644
1.33661	2.26514	-1.77998
1.33765	2.26328	-1.78354
1.3387	2.26141	-1.7871
1.33974	2.25954	-1.79066
1.34079	2.25767	-1.79423
1.34184	2.25579	-1.79781
1.34288	2.25391	-1.80139
1.34393	2.25202	-1.80498
1.34497	2.25013	-1.80857
1.34602	2.24824	-1.81217
1.34706	2.24634	-1.81577
1.34811	2.24444	-1.81938
1.34916	2.24254	-1.823
1.3502	2.24063	-1.82662
1.35125	2.23871	-1.83024
1.3523	2.2368	-1.83387
1.35334	2.23488	-1.83751
1.35439	2.23295	-1.84116
1.35544	2.23102	-1.8448
1.35648	2.22909	-1.84846
1.35753	2.22715	-1.85212
1.35858	2.22521	-1.85579
1.35963	2.22326	-1.85946
1.36067	2.22131	-1.86314
1.36172	2.21936	-1.86682
1.36277	2.2174	-1.87051
1.36382	2.21543	-1.87421
1.36487	2.21347	-1.87791
1.36592	2.21149	-1.88162
1.36697	2.20952	-1.88534
1.36802	2.20754	-1.88906
1.36907	2.20555	-1.89279
1.37012	2.20356	-1.89652
1.37117	2.20157	-1.90026
1.37222	2.19957	-1.90401
1.37327	2.19757	-1.90776
1.37432	2.19556	-1.91152
1.37537	2.19355	-1.91528
1.37642	2.19153	-1.91906
1.37748	2.18951	-1.92283
1.37853	2.18748	-1.92662
1.37958	2.18545	-1.93041
1.38064	2.18341	-1.93421
1.38169	2.18137	-1.93801
1.38274	2.17933	-1.94182
1.3838	2.17728	-1.94564
1.38485	2.17522	-1.94947
1.38591	2.17316	-1.9533
1.38697	2.1711	-1.95714
1.38802	2.16903	-1.96098
1.38908	2.16695	-1.96483
1.39014	2.16487	-1.96869
1.3912	2.16279	-1.97256
1.39225	2.1607	-1.97643
1.39331	2.1586	-1.98031
1.39437	2.1565	-1.9842
1.39543	2.1544	-1.98809
1.39649	2.15228	-1.99199
1.39755	2.15017	-1.9959
1.39862	2.14805	-1.99981
1.39968	2.14592	-2.00374
1.40074	2.14379	-2.00767
1.4018	2.14165	-2.0116
1.40287	2.13951	-2.01555
1.40393	2.13736	-2.0195
1.405	2.13521	-2.02346
