# phi u uprime x y
0.146479	0.927124	-0.49329	1.06705	0.157428
0.146976	0.926879	-0.49325	1.06726	0.158
0.147473	0.926634	-0.493209	1.06746	0.158572
0.14797	0.926389	-0.493168	1.06766	0.159145
0.148467	0.926144	-0.493127	1.06787	0.159718
0.148963	0.925899	-0.493086	1.06807	0.160291
0.14946	0.925654	-0.493045	1.06827	0.160864
0.149957	0.925409	-0.493004	1.06848	0.161437
0.150454	0.925164	-0.492963	1.06868	0.162011
0.150951	0.924919	-0.492921	1.06888	0.162585
0.151447	0.924674	-0.492879	1.06908	0.163159
0.151944	0.92443	-0.492838	1.06929	0.163733
0.152441	0.924185	-0.492796	1.06949	0.164308
0.152937	0.92394	-0.492754	1.06969	0.164883
0.153434	0.923695	-0.492712	1.06989	0.165457
0.15393	0.923451	-0.49267	1.07009	0.166033
0.154427	0.923206	-0.492627	1.07029	0.166608
0.154923	0.922962	-0.492585	1.07049	0.167184
0.155419	0.922717	-0.492542	1.07069	0.167759
0.155916	0.922473	-0.4925	1.07089	0.168335
0.156412	0.922228	-0.492457	1.07109	0.168912
0.156908	0.921984	-0.492414	1.07129	0.169488
0.157404	0.92174	-0.492371	1.07149	0.170065
0.157901	0.921495	-0.492328	1.07169	0.170641
0.158397	0.921251	-0.492285	1.07189	0.171218
0.158893	0.921007	-0.492242	1.07209	0.171796
0.159389	0.920763	-0.492198	1.07229	0.172373
0.159885	0.920519	-0.492155	1.07249	0.172951
0.160381	0.920275	-0.492111	1.07269	0.173529
0.160877	0.92003	-0.492067	1.07289	0.174107
0.161373	0.919786	-0.492023	1.07308	0.174685
0.161869	0.919543	-0.491979	1.07328	0.175264
0.162364	0.919299	-0.491935	1.07348	0.175843
0.16286	0.919055	-0.491891	1.07368	0.176422
0.163356	0.918811	-0.491846	1.07387	0.177001
0.163851	0.918567	-0.491802	1.07407	0.17758
0.164347	0.918323	-0.491757	1.07427	0.17816
0.164843	0.91808	-0.491713	1.07446	0.17874
0.165338	0.917836	-0.491668	1.07466	0.17932
0.165834	0.917592	-0.491623	1.07486	0.1799
0.166329	0.917349	-0.491578	1.07505	0.18048
0.166825	0.917105	-0.491533	1.07525	0.181061
0.16732	0.916862	-0.491487	1.07545	0.181642
0.167816	0.916618	-0.491442	1.07564	0.182223
0.168311	0.916375	-0.491396	1.07584	0.182804
0.168806	0.916132	-0.491351	1.07603	0.183386
0.169301	0.915888	-0.491305	1.07623	0.183968
0.169797	0.915645	-0.491259	1.07642	0.18455
0.170292	0.915402	-0.491213	1.07662	0.185132
0.170787	0.915158	-0.491167	1.07681	0.185714
0.171282	0.914915	-0.491121	1.077	0.186297
0.171777	0.914672	-0.491074	1.0772	0.186879
0.172272	0.914429	-0.491028	1.07739	0.187462
0.172767	0.914186	-0.490981	1.07758	0.188046
0.173262	0.913943	-0.490935	1.07778	0.188629
0.173757	0.9137	-0.490888	1.07797	0.189213
0.174252	0.913457	-0.490841	1.07816	0.189797
0.174746	0.913214	-0.490794	1.07836	0.190381
0.175241	0.912972	-0.490747	1.07855	0.190965
0.175736	0.912729	-0.4907	1.07874	0.191549
0.176231	0.912486	-0.490652	1.07893	0.192134
0.176725	0.912243	-0.490605	1.07913	0.192719
0.17722	0.912001	-0.490557	1.07932	0.193304
0.177714	0.911758	-0.49051	1.07951	0.19389
0.178209	0.911516	-0.490462	1.0797	0.194475
0.178703	0.911273	-0.490414	1.07989	0.195061
0.179198	0.911031	-0.490366	1.08008	0.195647
0.179692	0.910788	-0.490318	1.08027	0.196233
0.180187	0.910546	-0.490269	1.08046	0.196819
0.180681	0.910304	-0.490221	1.08065	0.197406
0.181175	0.910061	-0.490173	1.08084	0.197993
0.181669	0.909819	-0.490124	1.08103	0.19858
0.182164	0.909577	-0.490075	1.08122	0.199167
0.182658	0.909335	-0.490026	1.08141	0.199754
0.183152	0.909093	-0.489978	1.0816	0.200342
0.183646	0.90885	-0.489928	1.08179	0.20093
0.18414	0.908608	-0.489879	1.08198	0.201518
0.184634	0.908366	-0.48983	1.08217	0.202106
0.185128	0.908124	-0.489781	1.08235	0.202695
0.185622	0.907883	-0.489731	1.08254	0.203284
0.186116	0.907641	-0.489681	1.08273	0.203872
0.186609	0.907399	-0.489632	1.08292	0.204462
0.187103	0.907157	-0.489582	1.08311	0.205051
0.187597	0.906915	-0.489532	1.08329	0.205641
0.188091	0.906674	-0.489482	1.08348	0.20623
0.188584	0.906432	-0.489432	1.08367	0.20682
0.189078	0.906191	-0.489381	1.08385	0.20741
0.189572	0.905949	-0.489331	1.08404	0.208001
0.190065	0.905708	-0.48928	1.08423	0.208591
0.190559	0.905466	-0.48923	1.08441	0.209182
0.191052	0.905225	-0.489179	1.0846	0.209773
0.191545	0.904983	-0.489128	1.08478	0.210364
0.192039	0.904742	-0.489077	1.08497	0.210956
0.192532	0.904501	-0.489026	1.08515	0.211548
0.193026	0.90426	-0.488975	1.08534	0.212139
0.193519	0.904018	-0.488924	1.08552	0.212732
0.194012	0.903777	-0.488872	1.08571	0.213324
0.194505	0.903536	-0.488821	1.08589	0.213916
0.194998	0.903295	-0.488769	1.08608	0.214509
0.195491	0.903054	-0.488717	1.08626	0.215102
0.195984	0.902813	-0.488665	1.08644	0.215695
0.196478	0.902572	-0.488613	1.08663	0.216288
0.19697	0.902331	-0.488561	1.08681	0.216882
0.197463	0.902091	-0.488509	1.08699	0.217476
0.197956	0.90185	-0.488457	1.08718	0.21807
0.198449	0.901609	-0.488404	1.08736	0.218664
0.198942	0.901368	-0.488352	1.08754	0.219258
0.199435	0.901128	-0.488299	1.08772	0.219853
0.199928	0.900887	-0.488246	1.08791	0.220447
0.20042	0.900647	-0.488193	1.08809	0.221042
0.200913	0.900406	-0.48814	1.08827	0.221638
0.201405	0.900166	-0.488087	1.08845	0.222233
0.201898	0.899925	-0.488034	1.08863	0.222829
